,S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,Crowded,Crowded_pred
295,20.96,22.03,20.96,328,508,552,910.0,1,1,3,11/01/2021 13:53:17,1,1
296,21.01,21.96,21.0,330,508,550,910.0,1,1,3,11/01/2021 13:53:47,1,1
297,21.05,21.99,20.97,328,508,548,910.0,1,1,3,11/01/2021 13:54:18,1,1
298,21.11,21.98,20.93,330,508,548,910.0,1,1,3,11/01/2021 13:54:48,1,1
299,21.03,22.07,20.97,330,512,558,910.0,1,1,3,11/01/2021 13:55:19,1,1
300,20.98,21.96,20.91,330,510,550,910.0,1,1,3,11/01/2021 13:55:50,1,1
301,21.1,22.11,20.97,328,508,548,910.0,0,0,3,11/01/2021 13:56:20,1,1
302,20.97,22.19,20.96,330,508,548,915.0,0,1,3,11/01/2021 13:56:51,1,1
303,21.05,22.12,20.91,330,512,554,910.0,0,1,3,11/01/2021 13:57:22,1,1
304,21.09,22.06,21.01,330,514,560,915.0,1,0,3,11/01/2021 13:57:52,1,1
305,21.06,22.06,20.91,330,512,556,920.0,1,1,3,11/01/2021 13:58:23,1,1
306,21.01,22.22,21.0,326,510,508,925.0,1,1,3,11/01/2021 13:58:54,1,1
307,21.1,22.12,20.98,330,512,546,925.0,1,1,3,11/01/2021 13:59:24,1,1
308,21.12,22.18,20.96,330,510,554,930.0,1,0,3,11/01/2021 13:59:55,1,1
309,21.08,22.15,21.02,330,510,556,935.0,1,0,3,11/01/2021 14:00:25,1,1
310,21.06,22.19,20.91,330,510,556,935.0,1,0,3,11/01/2021 14:00:56,1,1
311,21.04,22.02,20.98,330,512,560,935.0,0,0,3,11/01/2021 14:01:27,1,1
312,21.06,22.13,20.96,330,512,558,935.0,1,0,3,11/01/2021 14:01:57,1,1
313,21.07,22.17,20.95,330,512,558,935.0,1,0,3,11/01/2021 14:02:28,1,1
314,21.05,22.13,20.9,330,512,552,935.0,0,0,3,11/01/2021 14:02:59,1,1
315,21.05,22.18,20.99,330,512,558,935.0,0,0,3,11/01/2021 14:03:29,1,1
316,21.06,22.0,20.96,330,512,558,930.0,0,0,3,11/01/2021 14:04:00,1,1
317,21.07,21.99,20.9,330,514,558,925.0,1,0,3,11/01/2021 14:04:30,1,1
318,21.05,22.02,20.92,330,514,560,925.0,1,0,3,11/01/2021 14:05:01,1,1
319,21.1,22.09,21.06,330,514,556,930.0,1,0,3,11/01/2021 14:05:32,1,1
320,21.11,22.06,20.93,330,512,538,940.0,1,1,3,11/01/2021 14:06:02,1,1
321,21.12,22.0,20.9,330,512,560,940.0,1,1,3,11/01/2021 14:06:33,1,1
322,21.1,22.09,21.02,330,510,550,945.0,0,1,3,11/01/2021 14:07:04,1,1
323,21.11,22.16,20.97,330,510,554,945.0,0,0,3,11/01/2021 14:07:34,1,1
324,21.12,22.05,20.92,330,510,554,955.0,0,0,3,11/01/2021 14:08:05,1,1
325,21.04,22.02,20.98,330,510,556,960.0,0,0,3,11/01/2021 14:08:36,1,1
326,21.09,22.16,21.0,330,510,560,965.0,0,1,3,11/01/2021 14:09:06,1,1
327,21.19,22.23,20.93,330,510,556,960.0,1,1,3,11/01/2021 14:09:37,1,1
328,21.17,22.15,20.98,328,508,538,965.0,1,1,3,11/01/2021 14:10:07,1,1
329,21.19,22.09,21.02,326,508,536,970.0,1,1,3,11/01/2021 14:10:38,1,1
330,21.1,22.16,21.04,328,508,546,965.0,1,1,3,11/01/2021 14:11:09,1,1
331,21.14,22.2,21.04,326,504,544,970.0,1,1,3,11/01/2021 14:11:39,1,1
332,21.12,22.14,21.01,326,508,548,975.0,0,1,3,11/01/2021 14:12:10,1,1
333,21.1,22.24,20.96,328,504,546,970.0,0,0,3,11/01/2021 14:12:41,1,1
334,21.15,22.25,21.01,326,506,544,965.0,1,0,3,11/01/2021 14:13:11,1,1
335,21.13,22.1,20.98,328,502,546,960.0,1,0,3,11/01/2021 14:13:42,1,1
336,21.14,22.18,21.02,326,502,544,955.0,0,0,3,11/01/2021 14:14:13,1,1
337,21.16,22.24,21.0,328,502,542,960.0,1,1,3,11/01/2021 14:14:43,1,1
338,21.17,22.21,20.98,328,502,538,965.0,0,1,3,11/01/2021 14:15:14,1,1
339,21.19,22.3,21.05,328,506,536,965.0,1,1,3,11/01/2021 14:15:44,1,1
340,21.09,22.21,21.06,326,506,534,965.0,1,1,3,11/01/2021 14:16:15,1,1
341,21.19,22.17,21.1,326,504,532,965.0,1,1,3,11/01/2021 14:16:46,1,1
342,21.1,22.3,21.05,324,498,530,960.0,1,1,3,11/01/2021 14:17:47,1,1
343,21.12,22.3,21.05,322,502,532,955.0,1,1,3,11/01/2021 14:18:18,1,1
344,21.15,22.18,21.11,316,498,532,950.0,1,0,3,11/01/2021 14:18:48,1,1
345,21.16,22.3,21.04,320,494,436,950.0,1,1,3,11/01/2021 14:19:19,1,1
346,21.1,22.25,21.1,38,44,194,950.0,1,1,0,11/01/2021 14:19:50,0,1
347,21.14,21.97,21.04,38,44,196,960.0,1,1,0,11/01/2021 14:20:20,0,1
348,21.15,21.91,21.07,38,44,194,970.0,0,1,0,11/01/2021 14:20:51,0,1
349,21.18,21.78,20.97,38,44,196,965.0,0,0,0,11/01/2021 14:21:21,0,1
350,21.18,21.81,21.03,40,48,202,970.0,0,0,0,11/01/2021 14:21:52,0,1
351,21.06,21.78,21.12,38,46,202,970.0,0,0,0,11/01/2021 14:22:23,0,1
352,21.18,21.79,20.96,38,46,200,970.0,0,0,0,11/01/2021 14:22:53,0,1
353,21.09,21.73,20.99,38,46,198,970.0,0,0,0,11/01/2021 14:23:24,0,1
354,21.14,21.72,21.05,38,44,196,970.0,0,0,0,11/01/2021 14:23:55,0,1
355,21.1,21.72,21.02,36,44,192,965.0,0,0,0,11/01/2021 14:24:25,0,1
356,21.19,21.67,21.01,36,44,194,970.0,0,0,0,11/01/2021 14:24:56,0,1
357,21.15,21.59,20.99,36,44,192,965.0,0,0,0,11/01/2021 14:25:27,0,1
358,21.09,21.61,21.0,36,44,192,960.0,0,0,0,11/01/2021 14:25:57,0,1
359,21.09,21.5,21.05,36,44,190,965.0,0,0,0,11/01/2021 14:26:28,0,1
360,21.13,21.49,20.95,38,44,196,965.0,0,0,0,11/01/2021 14:26:58,0,1
361,21.04,21.5,20.97,38,46,198,965.0,0,0,0,11/01/2021 14:27:29,0,1
362,21.03,21.54,20.93,38,46,200,975.0,0,0,0,11/01/2021 14:28:00,0,1
363,21.06,21.55,20.95,38,46,202,975.0,0,0,0,11/01/2021 14:28:30,0,1
364,21.04,21.49,20.9,38,46,200,975.0,0,0,0,11/01/2021 14:29:01,0,1
365,21.08,21.56,21.0,38,46,200,970.0,0,0,0,11/01/2021 14:29:32,0,1
366,21.07,21.42,20.92,38,44,196,965.0,0,0,0,11/01/2021 14:30:02,0,1
367,21.11,21.48,20.91,38,44,196,960.0,0,0,0,11/01/2021 14:30:33,0,1
368,21.0,21.41,20.94,38,46,198,960.0,0,0,0,11/01/2021 14:31:04,0,1
369,21.08,21.37,20.99,38,46,198,955.0,0,0,0,11/01/2021 14:31:34,0,1
370,21.04,21.42,20.96,38,46,198,945.0,0,0,0,11/01/2021 14:32:05,0,1
371,21.01,21.36,20.91,36,44,198,945.0,0,0,0,11/01/2021 14:32:35,0,1
372,21.05,21.35,20.94,36,44,194,950.0,1,1,0,11/01/2021 14:33:06,0,1
373,20.98,21.34,20.84,36,44,196,950.0,0,0,0,11/01/2021 14:33:37,0,1
374,20.97,21.47,20.91,36,44,192,940.0,0,0,0,11/01/2021 14:34:07,0,1
375,20.97,21.35,20.91,36,44,192,930.0,0,0,0,11/01/2021 14:34:38,0,1
376,21.05,21.34,20.9,36,44,190,920.0,0,0,0,11/01/2021 14:35:09,0,1
377,20.96,21.37,20.9,36,44,192,910.0,0,0,0,11/01/2021 14:35:39,0,1
378,21.04,21.31,20.88,36,44,196,900.0,0,0,0,11/01/2021 14:36:10,0,1
379,21.04,21.32,20.81,38,46,198,890.0,0,0,0,11/01/2021 14:36:40,0,1
380,20.98,21.3,20.83,38,46,198,880.0,0,0,0,11/01/2021 14:37:11,0,1
381,21.04,21.31,20.79,38,46,198,870.0,0,0,0,11/01/2021 14:37:42,0,1
382,20.98,21.37,20.81,38,46,198,865.0,0,0,0,11/01/2021 14:38:12,0,1
383,21.04,21.34,20.87,36,46,198,855.0,0,0,0,11/01/2021 14:38:43,0,1
384,21.04,21.28,20.86,36,44,196,850.0,0,0,0,11/01/2021 14:39:14,0,1
385,21.06,21.27,20.85,36,44,194,845.0,0,0,0,11/01/2021 14:39:44,0,1
386,20.97,21.31,20.83,36,44,192,850.0,0,0,0,11/01/2021 14:40:15,0,1
387,20.96,21.28,20.78,34,42,188,845.0,0,0,0,11/01/2021 14:40:46,0,1
388,20.99,21.31,20.87,34,42,186,840.0,0,0,0,11/01/2021 14:41:16,0,1
389,20.97,21.18,20.87,34,42,184,840.0,0,0,0,11/01/2021 14:41:47,0,1
390,20.95,21.19,20.84,34,40,184,835.0,0,0,0,11/01/2021 14:42:17,0,1
391,20.99,21.19,20.8,34,40,184,835.0,0,0,0,11/01/2021 14:42:48,0,1
392,20.95,21.15,20.83,36,44,190,835.0,0,0,0,11/01/2021 14:43:19,0,1
393,20.97,21.2,20.81,34,42,190,835.0,0,0,0,11/01/2021 14:43:49,0,1
394,20.97,21.23,20.84,34,42,188,830.0,0,0,0,11/01/2021 14:44:20,0,1
395,20.92,21.13,20.86,34,42,186,830.0,0,0,0,11/01/2021 14:44:51,0,1
396,20.96,21.11,20.74,34,42,190,830.0,0,0,0,11/01/2021 14:45:21,0,1
397,20.91,21.19,20.8,34,42,188,830.0,0,0,0,11/01/2021 14:45:52,0,1
398,20.92,21.16,20.72,34,42,186,830.0,0,0,0,11/01/2021 14:46:23,0,1
399,20.95,21.05,20.79,34,42,188,820.0,0,0,0,11/01/2021 14:46:53,0,1
400,20.95,21.14,20.84,34,42,190,820.0,0,0,0,11/01/2021 14:47:24,0,1
401,20.9,21.13,20.85,34,42,190,815.0,0,0,0,11/01/2021 14:47:54,0,1
402,20.97,21.18,20.82,34,42,186,815.0,0,0,0,11/01/2021 14:48:25,0,1
403,20.98,21.1,20.8,34,42,186,815.0,0,0,0,11/01/2021 14:48:56,0,1
404,20.91,21.04,20.77,34,42,186,805.0,0,0,0,11/01/2021 14:49:26,0,1
405,20.96,21.15,20.75,34,42,188,805.0,0,0,0,11/01/2021 14:49:57,0,1
406,20.95,21.14,20.74,32,42,186,800.0,0,0,0,11/01/2021 14:50:28,0,1
407,20.84,21.03,20.73,34,42,186,795.0,0,0,0,11/01/2021 14:50:58,0,1
408,20.91,21.03,20.83,34,42,188,785.0,0,0,0,11/01/2021 14:51:29,0,1
409,20.89,21.05,20.79,34,42,188,775.0,0,0,0,11/01/2021 14:52:00,0,1
410,20.98,21.08,20.79,34,42,190,770.0,0,0,0,11/01/2021 14:52:30,0,1
411,20.97,21.04,20.79,32,42,186,770.0,0,0,0,11/01/2021 14:53:01,0,1
412,20.91,21.13,20.8,32,42,188,765.0,0,0,0,11/01/2021 14:53:31,0,1
413,20.91,21.11,20.78,32,40,188,760.0,0,0,0,11/01/2021 14:54:02,0,1
414,20.96,21.11,20.75,32,40,186,760.0,0,0,0,11/01/2021 14:54:33,0,1
415,20.94,21.1,20.71,32,40,186,755.0,0,0,0,11/01/2021 14:55:03,0,1
416,20.93,21.05,20.75,32,40,182,750.0,0,0,0,11/01/2021 14:55:34,0,1
417,20.9,21.09,20.78,32,40,180,755.0,0,0,0,11/01/2021 14:56:05,0,1
418,20.85,21.09,20.78,30,40,180,750.0,0,0,0,11/01/2021 14:56:35,0,1
419,20.86,21.03,20.73,30,40,178,750.0,0,0,0,11/01/2021 14:57:06,0,1
420,20.91,21.09,20.78,30,40,178,755.0,0,0,0,11/01/2021 14:57:37,0,1
421,20.87,21.03,20.76,30,40,178,755.0,0,0,0,11/01/2021 14:58:07,0,1
422,20.87,21.04,20.72,30,40,178,750.0,0,0,0,11/01/2021 14:58:38,0,1
423,20.85,20.96,20.66,30,40,176,755.0,0,0,0,11/01/2021 14:59:08,0,1
424,20.89,21.04,20.8,30,40,178,750.0,0,0,0,11/01/2021 14:59:39,0,1
425,20.87,20.99,20.73,30,40,176,740.0,0,0,0,11/01/2021 15:00:10,0,1
426,20.89,21.06,20.66,28,38,172,730.0,0,0,0,11/01/2021 15:00:40,0,1
427,20.85,21.01,20.72,28,38,170,730.0,0,0,0,11/01/2021 15:01:11,0,1
428,20.89,20.99,20.71,28,36,168,720.0,0,0,0,11/01/2021 15:01:42,0,1
429,20.92,21.01,20.73,28,36,168,715.0,0,0,0,11/01/2021 15:02:12,0,1
430,20.88,21.01,20.75,28,36,166,710.0,0,0,0,11/01/2021 15:02:43,0,1
431,20.82,21.02,20.65,28,36,164,715.0,0,0,0,11/01/2021 15:03:14,0,1
432,20.92,21.03,20.67,28,34,160,715.0,0,0,0,11/01/2021 15:03:44,0,1
433,20.86,20.94,20.72,28,36,164,715.0,0,0,0,11/01/2021 15:04:15,0,1
434,20.9,20.95,20.72,28,38,170,715.0,0,0,0,11/01/2021 15:04:45,0,1
435,20.87,20.99,20.67,28,38,170,715.0,0,0,0,11/01/2021 15:05:16,0,1
436,20.83,20.91,20.71,28,38,172,705.0,0,0,0,11/01/2021 15:05:47,0,1
437,20.79,20.92,20.71,28,38,172,705.0,0,0,0,11/01/2021 15:06:17,0,1
438,20.88,20.98,20.72,28,38,172,705.0,0,0,0,11/01/2021 15:06:48,0,1
439,20.83,20.95,20.67,28,38,174,705.0,0,0,0,11/01/2021 15:07:19,0,1
440,20.85,20.92,20.68,28,38,170,695.0,0,0,0,11/01/2021 15:07:49,0,1
441,20.85,20.97,20.69,28,38,170,690.0,0,0,0,11/01/2021 15:08:20,0,1
442,20.85,20.99,20.74,28,36,170,690.0,0,0,0,11/01/2021 15:08:50,0,1
443,20.87,20.99,20.68,28,38,170,695.0,0,0,0,11/01/2021 15:09:21,0,1
444,20.8,20.86,20.66,30,38,174,690.0,0,0,0,11/01/2021 15:09:52,0,1
445,20.81,20.86,20.67,30,40,180,685.0,0,0,0,11/01/2021 15:10:22,0,1
446,20.77,20.94,20.7,30,38,178,680.0,0,0,0,11/01/2021 15:10:53,0,1
447,20.84,20.9,20.75,28,38,176,685.0,0,0,0,11/01/2021 15:11:24,0,1
448,20.78,20.91,20.73,28,36,170,690.0,0,0,0,11/01/2021 15:11:54,0,1
449,20.87,20.93,20.68,28,34,166,685.0,0,0,0,11/01/2021 15:12:25,0,1
450,20.79,20.91,20.72,28,34,162,685.0,0,0,0,11/01/2021 15:12:56,0,1
451,20.86,20.92,20.72,28,34,160,680.0,0,0,0,11/01/2021 15:13:57,0,1
452,20.81,20.89,20.71,28,34,160,675.0,0,0,0,11/01/2021 15:14:27,0,1
453,20.87,20.89,20.69,26,32,158,680.0,0,0,0,11/01/2021 15:14:58,0,1
454,20.87,20.89,20.74,28,34,160,675.0,0,0,0,11/01/2021 15:15:29,0,1
455,20.82,20.91,20.71,28,34,160,675.0,0,0,0,11/01/2021 15:15:59,0,1
456,20.78,20.93,20.67,28,32,160,675.0,0,0,0,11/01/2021 15:16:30,0,1
457,20.81,20.85,20.64,26,34,160,675.0,0,0,0,11/01/2021 15:17:01,0,1
458,20.81,20.87,20.68,26,32,158,670.0,0,0,0,11/01/2021 15:17:31,0,1
459,20.75,20.87,20.67,26,32,158,655.0,0,0,0,11/01/2021 15:18:02,0,1
460,20.84,20.86,20.6,26,32,156,655.0,0,0,0,11/01/2021 15:18:33,0,1
461,20.81,20.83,20.63,26,32,156,650.0,0,0,0,11/01/2021 15:19:03,0,1
462,20.82,20.89,20.62,26,32,156,650.0,0,0,0,11/01/2021 15:19:34,0,1
463,20.76,20.81,20.68,26,32,158,640.0,0,0,0,11/01/2021 15:20:04,0,1
464,20.73,20.85,20.66,28,34,160,640.0,0,0,0,11/01/2021 15:20:35,0,1
465,20.79,20.85,20.68,28,34,162,640.0,0,0,0,11/01/2021 15:21:06,0,1
466,20.79,20.85,20.68,28,34,162,635.0,0,0,0,11/01/2021 15:21:36,0,1
467,20.77,20.88,20.6,28,32,160,625.0,0,0,0,11/01/2021 15:22:07,0,1
468,20.78,20.85,20.61,26,34,160,630.0,0,0,0,11/01/2021 15:22:38,0,1
469,20.77,20.8,20.66,26,32,160,625.0,0,0,0,11/01/2021 15:23:08,0,1
470,20.75,20.87,20.64,26,32,160,620.0,0,0,0,11/01/2021 15:23:39,0,1
471,20.85,20.82,20.62,26,32,160,615.0,0,0,0,11/01/2021 15:24:10,0,1
472,20.72,20.86,20.6,26,32,160,610.0,0,0,0,11/01/2021 15:24:40,0,1
473,20.74,20.87,20.62,26,32,158,600.0,0,0,0,11/01/2021 15:25:11,0,1
474,20.81,20.85,20.68,26,32,158,600.0,0,0,0,11/01/2021 15:25:41,0,1
475,20.75,20.79,20.64,26,32,160,595.0,0,0,0,11/01/2021 15:26:12,0,1
476,20.81,20.88,20.62,26,32,158,600.0,0,0,0,11/01/2021 15:26:43,0,1
477,20.77,20.79,20.69,26,32,158,600.0,0,0,0,11/01/2021 15:27:13,0,1
478,20.72,20.83,20.69,26,30,156,600.0,0,0,0,11/01/2021 15:27:44,0,1
479,20.73,20.81,20.68,214,66,154,595.0,1,1,1,11/01/2021 15:29:16,0,0
480,20.72,20.82,20.61,224,68,152,595.0,0,0,1,11/01/2021 15:29:47,0,0
481,20.72,20.84,20.6,228,70,154,595.0,0,0,1,11/01/2021 15:30:17,0,0
482,20.88,20.84,20.61,232,70,154,590.0,1,0,1,11/01/2021 15:30:48,0,0
483,20.79,20.88,20.62,236,70,158,590.0,0,0,1,11/01/2021 15:31:18,0,0
484,20.84,20.79,20.62,238,70,152,595.0,0,0,1,11/01/2021 15:31:49,0,0
485,20.79,20.81,20.6,238,70,148,585.0,1,0,1,11/01/2021 15:32:20,0,0
486,20.82,20.87,20.64,238,70,146,590.0,1,0,1,11/01/2021 15:32:50,0,0
487,20.88,20.79,20.54,240,70,144,595.0,0,0,1,11/01/2021 15:33:21,0,0
488,20.82,20.79,20.68,240,68,142,595.0,0,0,1,11/01/2021 15:33:52,0,0
489,20.83,20.79,20.59,240,68,142,590.0,0,0,1,11/01/2021 15:34:22,0,0
490,20.88,20.82,20.58,240,68,142,580.0,0,0,1,11/01/2021 15:34:53,0,0
491,20.87,20.79,20.57,240,68,140,580.0,0,0,1,11/01/2021 15:35:24,0,0
492,20.93,20.79,20.53,240,68,140,580.0,0,0,1,11/01/2021 15:35:54,0,0
493,20.93,20.83,20.57,240,68,140,580.0,0,0,1,11/01/2021 15:36:25,0,0
494,20.91,20.79,20.58,240,68,140,580.0,0,0,1,11/01/2021 15:36:55,0,0
495,20.88,20.86,20.56,240,68,140,580.0,0,0,1,11/01/2021 15:37:26,0,0
496,20.88,20.78,20.53,238,68,140,575.0,0,0,1,11/01/2021 15:37:57,0,0
497,20.92,20.85,20.53,240,68,136,575.0,0,0,1,11/01/2021 15:38:27,0,0
498,20.86,20.8,20.54,240,66,134,570.0,0,0,1,11/01/2021 15:38:58,0,0
499,20.91,20.76,20.63,238,66,136,570.0,1,0,1,11/01/2021 15:39:29,0,0
500,20.88,20.78,20.54,240,68,138,570.0,1,0,1,11/01/2021 15:39:59,0,0
501,20.88,20.81,20.59,240,66,138,570.0,0,0,1,11/01/2021 15:40:30,0,0
502,20.91,20.82,20.6,238,66,134,575.0,0,0,1,11/01/2021 15:41:01,0,0
503,20.89,20.86,20.61,238,66,134,570.0,0,0,1,11/01/2021 15:41:31,0,0
504,20.91,20.78,20.62,238,66,130,575.0,0,0,1,11/01/2021 15:42:02,0,0
505,20.91,20.78,20.54,240,66,130,575.0,0,0,1,11/01/2021 15:42:32,0,0
506,20.88,20.8,20.6,238,64,128,575.0,0,0,1,11/01/2021 15:43:03,0,0
507,20.86,20.77,20.62,238,64,130,575.0,0,0,1,11/01/2021 15:43:34,0,0
508,20.98,20.8,20.56,238,66,130,575.0,1,0,1,11/01/2021 15:44:04,0,0
509,20.84,20.8,20.6,238,66,130,565.0,1,0,1,11/01/2021 15:44:35,0,0
510,20.9,20.75,20.61,238,66,130,570.0,0,0,1,11/01/2021 15:45:06,0,0
511,20.89,20.74,20.56,238,64,130,575.0,0,0,1,11/01/2021 15:45:36,0,0
512,20.9,20.83,20.6,238,66,132,565.0,0,0,1,11/01/2021 15:46:07,0,0
513,21.0,20.72,20.56,238,66,134,570.0,0,0,1,11/01/2021 15:46:37,0,0
514,20.93,20.75,20.62,238,66,134,570.0,0,0,1,11/01/2021 15:47:08,0,0
515,20.87,20.8,20.58,240,66,136,570.0,0,0,1,11/01/2021 15:47:39,0,0
516,20.93,20.81,20.62,238,66,136,565.0,0,0,1,11/01/2021 15:48:09,0,0
517,20.95,20.74,20.59,238,66,134,565.0,0,0,1,11/01/2021 15:48:40,0,0
518,20.98,20.73,20.58,240,66,134,565.0,0,0,1,11/01/2021 15:49:11,0,0
519,20.96,20.81,20.56,240,66,134,560.0,0,0,1,11/01/2021 15:49:41,0,0
520,20.97,20.71,20.61,238,66,132,560.0,1,0,1,11/01/2021 15:50:12,0,0
521,21.0,20.75,20.62,238,66,132,565.0,0,0,1,11/01/2021 15:50:43,0,0
522,20.92,20.73,20.55,238,66,130,570.0,1,0,1,11/01/2021 15:51:13,0,0
523,20.93,20.78,20.55,238,66,130,565.0,0,0,1,11/01/2021 15:51:44,0,0
524,20.99,20.72,20.61,238,64,130,570.0,0,0,1,11/01/2021 15:52:14,0,0
525,20.93,20.78,20.54,238,64,128,575.0,0,0,1,11/01/2021 15:52:45,0,0
526,20.92,20.79,20.65,238,64,128,580.0,1,0,1,11/01/2021 15:53:16,0,0
527,21.03,20.78,20.6,238,64,124,575.0,0,0,1,11/01/2021 15:53:46,0,0
528,21.05,20.79,20.6,238,62,122,580.0,1,0,1,11/01/2021 15:54:17,0,0
529,20.99,20.73,20.56,238,62,122,585.0,0,0,1,11/01/2021 15:54:48,0,0
530,20.93,20.8,20.57,238,62,122,585.0,0,0,1,11/01/2021 15:55:18,0,0
531,20.92,20.79,20.58,238,62,120,590.0,0,0,1,11/01/2021 15:55:49,0,0
532,21.04,20.74,20.6,238,62,118,590.0,0,0,1,11/01/2021 15:56:20,0,0
533,20.94,20.79,20.58,238,62,118,590.0,1,0,1,11/01/2021 15:56:50,0,0
534,21.0,20.76,20.59,238,62,116,590.0,0,0,1,11/01/2021 15:57:21,0,0
535,20.93,20.69,20.59,238,60,114,590.0,0,0,1,11/01/2021 15:57:51,0,0
536,21.06,20.72,20.63,236,60,114,585.0,0,0,1,11/01/2021 15:58:22,0,0
537,21.02,20.68,20.55,238,60,112,595.0,0,0,1,11/01/2021 15:58:53,0,0
538,20.94,20.68,20.59,238,60,110,600.0,0,0,1,11/01/2021 15:59:23,0,0
539,20.99,20.72,20.54,238,60,110,600.0,0,0,1,11/01/2021 15:59:54,0,0
540,20.99,20.79,20.6,238,60,110,595.0,0,0,1,11/01/2021 16:00:25,0,0
541,20.91,20.74,20.49,236,60,108,595.0,0,0,1,11/01/2021 16:00:55,0,0
542,20.97,20.79,20.52,236,58,108,595.0,0,0,1,11/01/2021 16:01:26,0,0
543,20.94,20.75,20.56,238,58,108,595.0,0,0,1,11/01/2021 16:01:57,0,0
544,20.94,20.72,20.56,238,58,108,590.0,1,0,1,11/01/2021 16:02:27,0,0
545,20.99,20.73,20.49,238,58,108,595.0,1,0,1,11/01/2021 16:02:58,0,0
546,21.05,20.8,20.5,238,58,108,595.0,0,0,1,11/01/2021 16:03:28,0,0
547,20.98,20.73,20.52,238,58,108,595.0,0,0,1,11/01/2021 16:03:59,0,0
548,20.99,20.73,20.46,238,58,108,595.0,0,0,1,11/01/2021 16:04:30,0,0
549,21.01,20.69,20.56,238,58,108,590.0,0,0,1,11/01/2021 16:05:00,0,0
550,20.99,20.75,20.62,238,58,106,590.0,0,0,1,11/01/2021 16:05:31,0,0
551,21.04,20.71,20.51,238,58,106,595.0,1,0,1,11/01/2021 16:06:02,0,0
552,20.98,20.75,20.54,238,58,106,595.0,1,0,1,11/01/2021 16:06:32,0,0
553,21.03,20.69,20.53,236,58,106,595.0,0,0,1,11/01/2021 16:07:03,0,0
554,20.97,20.68,20.47,238,58,104,595.0,0,0,1,11/01/2021 16:08:04,0,0
555,21.04,20.68,20.49,236,58,104,595.0,1,0,1,11/01/2021 16:08:35,0,0
556,21.03,20.7,20.5,236,58,102,605.0,1,0,1,11/01/2021 16:09:05,0,0
557,21.02,20.72,20.55,236,58,102,605.0,1,0,1,11/01/2021 16:09:36,0,0
558,20.98,20.75,20.47,238,58,102,605.0,1,0,1,11/01/2021 16:10:07,0,0
559,20.99,20.68,20.47,238,58,100,600.0,0,0,1,11/01/2021 16:10:37,0,0
560,21.01,20.73,20.51,236,58,100,595.0,0,0,1,11/01/2021 16:11:08,0,0
561,21.02,20.73,20.56,236,56,98,595.0,0,0,1,11/01/2021 16:11:39,0,0
562,21.03,20.69,20.55,236,56,98,595.0,0,0,1,11/01/2021 16:12:09,0,0
563,21.06,20.72,20.49,234,56,98,595.0,0,0,1,11/01/2021 16:12:40,0,0
564,21.06,20.66,20.49,236,56,100,600.0,0,0,1,11/01/2021 16:13:10,0,0
565,21.01,20.72,20.55,236,56,100,605.0,0,0,1,11/01/2021 16:13:41,0,0
566,21.0,20.71,20.54,236,56,100,605.0,0,0,1,11/01/2021 16:14:12,0,0
567,20.96,20.72,20.47,234,56,100,605.0,0,0,1,11/01/2021 16:14:42,0,0
568,20.99,20.71,20.53,236,56,98,605.0,1,0,1,11/01/2021 16:15:13,0,0
569,21.02,20.73,20.54,236,56,98,605.0,1,0,1,11/01/2021 16:15:44,0,0
570,20.98,20.73,20.48,234,56,98,615.0,1,0,1,11/01/2021 16:16:14,0,0
571,20.99,20.74,20.5,234,56,96,610.0,1,0,1,11/01/2021 16:16:45,0,0
572,20.96,20.66,20.48,234,56,94,615.0,0,0,1,11/01/2021 16:17:16,0,0
573,20.98,20.7,20.46,236,54,92,620.0,0,0,1,11/01/2021 16:17:46,0,0
574,20.97,20.69,20.57,234,54,92,615.0,0,0,1,11/01/2021 16:18:17,0,0
575,21.06,20.66,20.5,234,54,90,610.0,0,0,1,11/01/2021 16:18:47,0,0
576,20.97,20.6,20.62,234,54,90,615.0,0,0,1,11/01/2021 16:19:18,0,0
577,21.1,20.68,20.54,234,54,90,605.0,0,0,1,11/01/2021 16:19:49,0,0
578,21.06,20.73,20.48,232,54,90,610.0,1,0,1,11/01/2021 16:20:19,0,0
579,21.0,20.71,20.54,232,54,90,610.0,0,0,1,11/01/2021 16:20:50,0,0
580,21.03,20.69,20.55,234,54,90,610.0,0,0,1,11/01/2021 16:21:21,0,0
581,21.01,20.74,20.56,232,54,90,620.0,0,0,1,11/01/2021 16:21:51,0,0
582,21.01,20.69,20.5,234,52,88,620.0,0,0,1,11/01/2021 16:22:22,0,0
583,21.02,20.7,20.51,232,52,88,620.0,0,0,1,11/01/2021 16:22:52,0,0
584,21.06,20.68,20.47,232,52,86,615.0,0,0,1,11/01/2021 16:23:23,0,0
585,21.02,20.65,20.52,234,52,86,620.0,0,0,1,11/01/2021 16:23:54,0,0
586,21.03,20.67,20.56,232,52,86,625.0,1,0,1,11/01/2021 16:24:24,0,1
587,20.99,20.74,20.53,232,52,84,615.0,0,0,1,11/01/2021 16:24:55,0,0
588,21.01,20.73,20.56,232,52,82,620.0,0,0,1,11/01/2021 16:25:26,0,0
589,21.05,20.74,20.6,232,52,80,620.0,0,0,1,11/01/2021 16:25:56,0,1
590,21.03,20.74,20.46,230,50,80,620.0,0,0,1,11/01/2021 16:26:27,0,1
