S1Temp,S2Temp,S3Temp,S1Light,S2Light,S3Light,CO2,PIR1,PIR2,Persons,DateTime,PIR,MeanTemp,MeanLight
20.94,22.75,20.68,328,506,544,860.0,1,1,3,11/01/2021 13:27:14,1,21.456666666666667,459.3333333333333
20.98,22.72,20.75,330,508,548,860.0,1,1,3,11/01/2021 13:27:45,1,21.483333333333334,462.0
20.97,22.78,20.7,328,506,544,860.0,1,1,3,11/01/2021 13:28:15,1,21.483333333333334,459.3333333333333
20.99,22.85,20.67,330,508,544,860.0,1,1,3,11/01/2021 13:28:46,1,21.503333333333334,460.6666666666667
20.97,22.85,20.8,328,506,540,860.0,0,1,3,11/01/2021 13:29:17,1,21.540000000000003,458.0
20.95,22.86,20.77,328,504,536,865.0,0,0,3,11/01/2021 13:29:47,0,21.526666666666667,456.0
20.97,22.71,20.79,326,504,536,865.0,1,0,3,11/01/2021 13:30:18,1,21.49,455.3333333333333
20.9,22.78,20.8,328,504,536,865.0,1,0,3,11/01/2021 13:30:49,1,21.493333333333336,456.0
20.95,22.69,20.79,326,504,532,875.0,0,0,3,11/01/2021 13:31:19,0,21.47666666666667,454.0
20.96,22.63,20.78,326,504,534,880.0,0,0,3,11/01/2021 13:31:50,0,21.456666666666667,454.6666666666667
20.97,22.71,20.75,328,502,534,875.0,0,1,3,11/01/2021 13:32:20,1,21.47666666666667,454.6666666666667
20.93,22.66,20.73,324,494,508,880.0,1,1,3,11/01/2021 13:32:51,1,21.44,442.0
21.0,22.59,20.82,326,506,536,885.0,1,1,2,11/01/2021 13:33:22,1,21.47,456.0
21.0,22.54,20.78,328,506,538,885.0,1,1,2,11/01/2021 13:33:52,1,21.439999999999998,457.3333333333333
20.92,22.6,20.83,330,508,540,875.0,1,1,2,11/01/2021 13:34:23,1,21.45,459.3333333333333
21.02,22.5,20.87,330,508,544,870.0,0,1,2,11/01/2021 13:34:54,1,21.463333333333335,460.6666666666667
21.04,22.54,20.82,330,508,548,875.0,1,1,2,11/01/2021 13:35:55,1,21.46666666666667,462.0
20.91,22.49,20.87,330,508,560,870.0,1,1,2,11/01/2021 13:36:26,1,21.423333333333332,466.0
20.94,22.43,20.8,330,508,550,870.0,0,1,2,11/01/2021 13:36:56,1,21.39,462.6666666666667
20.94,22.3,20.85,330,508,550,870.0,1,1,2,11/01/2021 13:37:27,1,21.363333333333333,462.6666666666667
21.04,22.39,20.8,330,508,552,865.0,1,0,2,11/01/2021 13:37:57,1,21.41,463.3333333333333
21.05,22.4,20.79,330,508,552,870.0,1,1,2,11/01/2021 13:38:28,1,21.413333333333338,463.3333333333333
20.98,22.42,20.88,330,508,550,870.0,0,1,2,11/01/2021 13:38:59,1,21.426666666666666,462.6666666666667
20.99,22.36,20.87,330,508,556,865.0,0,1,2,11/01/2021 13:39:29,1,21.406666666666666,464.6666666666667
20.96,22.38,20.89,330,510,556,860.0,1,1,2,11/01/2021 13:40:00,1,21.41,465.3333333333333
21.0,22.34,20.9,330,508,556,840.0,1,1,2,11/01/2021 13:40:31,1,21.413333333333338,464.6666666666667
21.04,22.31,20.9,330,508,500,845.0,1,1,2,11/01/2021 13:41:01,1,21.416666666666668,446.0
20.97,22.27,20.91,330,508,550,850.0,0,1,2,11/01/2021 13:41:32,1,21.38333333333333,462.6666666666667
21.02,22.19,20.9,330,508,552,860.0,0,1,2,11/01/2021 13:42:03,1,21.37,463.3333333333333
21.01,22.23,20.87,328,494,558,865.0,1,1,3,11/01/2021 13:42:33,1,21.37,460.0
20.97,22.12,20.89,330,512,556,870.0,1,1,3,11/01/2021 13:43:04,1,21.326666666666668,466.0
21.04,22.18,20.79,330,508,556,870.0,1,1,3,11/01/2021 13:43:34,1,21.336666666666662,464.6666666666667
21.02,22.23,20.91,330,508,552,885.0,1,1,3,11/01/2021 13:44:05,1,21.386666666666667,463.3333333333333
20.98,22.16,20.91,330,514,558,890.0,1,1,2,11/01/2021 13:44:36,1,21.349999999999998,467.3333333333333
20.99,22.235,20.9,328,516,558,895.0,1,1,2,11/01/2021 13:45:06,1,21.375,467.3333333333333
20.96,22.31,20.88,330,512,558,895.0,1,1,3,11/01/2021 13:45:37,1,21.38333333333333,466.6666666666667
21.02,22.37,20.85,330,510,558,890.0,0,1,3,11/01/2021 13:46:08,1,21.413333333333338,466.0
21.0,22.32,20.85,330,512,554,890.0,1,1,3,11/01/2021 13:46:38,1,21.39,465.3333333333333
21.05,22.24,20.94,330,508,552,880.0,1,1,3,11/01/2021 13:47:09,1,21.41,463.3333333333333
21.0,22.26,20.88,330,508,554,880.0,1,1,3,11/01/2021 13:47:40,1,21.38,464.0
20.98,22.19,20.9,330,508,550,880.0,0,1,3,11/01/2021 13:48:10,1,21.356666666666666,462.6666666666667
20.99,22.19,20.91,328,508,552,875.0,0,1,3,11/01/2021 13:48:41,1,21.363333333333333,462.6666666666667
21.0,22.04,20.89,330,510,554,875.0,0,1,3,11/01/2021 13:49:11,1,21.31,464.6666666666667
21.07,21.96,20.91,328,510,556,875.0,0,0,3,11/01/2021 13:49:42,0,21.313333333333333,464.6666666666667
21.05,22.0,20.91,330,510,544,880.0,0,0,3,11/01/2021 13:50:13,0,21.319999999999997,461.3333333333333
20.98,21.97,20.91,330,510,558,880.0,1,1,3,11/01/2021 13:50:43,1,21.286666666666665,466.0
21.05,22.06,20.93,330,510,554,890.0,1,1,3,11/01/2021 13:51:14,1,21.346666666666664,464.6666666666667
21.05,21.9,20.91,328,510,554,900.0,1,1,3,11/01/2021 13:51:45,1,21.286666666666665,464.0
21.04,22.06,20.85,328,508,552,905.0,1,1,3,11/01/2021 13:52:15,1,21.316666666666666,462.6666666666667
21.0,22.07,20.86,328,508,550,910.0,0,1,3,11/01/2021 13:52:46,1,21.31,462.0
20.96,22.03,20.96,328,508,552,910.0,1,1,3,11/01/2021 13:53:17,1,21.316666666666666,462.6666666666667
21.01,21.96,21.0,330,508,550,910.0,1,1,3,11/01/2021 13:53:47,1,21.323333333333334,462.6666666666667
21.05,21.99,20.97,328,508,548,910.0,1,1,3,11/01/2021 13:54:18,1,21.336666666666662,461.3333333333333
21.11,21.98,20.93,330,508,548,910.0,1,1,3,11/01/2021 13:54:48,1,21.340000000000003,462.0
21.03,22.07,20.97,330,512,558,910.0,1,1,3,11/01/2021 13:55:19,1,21.356666666666666,466.6666666666667
20.98,21.96,20.91,330,510,550,910.0,1,1,3,11/01/2021 13:55:50,1,21.28333333333333,463.3333333333333
21.1,22.11,20.97,328,508,548,910.0,0,0,3,11/01/2021 13:56:20,0,21.393333333333334,461.3333333333333
20.97,22.19,20.96,330,508,548,915.0,0,1,3,11/01/2021 13:56:51,1,21.373333333333335,462.0
21.05,22.12,20.91,330,512,554,910.0,0,1,3,11/01/2021 13:57:22,1,21.36,465.3333333333333
21.09,22.06,21.01,330,514,560,915.0,1,0,3,11/01/2021 13:57:52,1,21.386666666666667,468.0
21.06,22.06,20.91,330,512,556,920.0,1,1,3,11/01/2021 13:58:23,1,21.343333333333334,466.0
21.01,22.22,21.0,326,510,508,925.0,1,1,3,11/01/2021 13:58:54,1,21.41,448.0
21.1,22.12,20.98,330,512,546,925.0,1,1,3,11/01/2021 13:59:24,1,21.400000000000002,462.6666666666667
21.12,22.18,20.96,330,510,554,930.0,1,0,3,11/01/2021 13:59:55,1,21.419999999999998,464.6666666666667
21.08,22.15,21.02,330,510,556,935.0,1,0,3,11/01/2021 14:00:25,1,21.416666666666668,465.3333333333333
21.06,22.19,20.91,330,510,556,935.0,1,0,3,11/01/2021 14:00:56,1,21.386666666666667,465.3333333333333
21.04,22.02,20.98,330,512,560,935.0,0,0,3,11/01/2021 14:01:27,0,21.346666666666668,467.3333333333333
21.06,22.13,20.96,330,512,558,935.0,1,0,3,11/01/2021 14:01:57,1,21.383333333333336,466.6666666666667
21.07,22.17,20.95,330,512,558,935.0,1,0,3,11/01/2021 14:02:28,1,21.396666666666665,466.6666666666667
21.05,22.13,20.9,330,512,552,935.0,0,0,3,11/01/2021 14:02:59,0,21.36,464.6666666666667
21.05,22.18,20.99,330,512,558,935.0,0,0,3,11/01/2021 14:03:29,0,21.406666666666666,466.6666666666667
21.06,22.0,20.96,330,512,558,930.0,0,0,3,11/01/2021 14:04:00,0,21.340000000000003,466.6666666666667
21.07,21.99,20.9,330,514,558,925.0,1,0,3,11/01/2021 14:04:30,1,21.32,467.3333333333333
21.05,22.02,20.92,330,514,560,925.0,1,0,3,11/01/2021 14:05:01,1,21.330000000000002,468.0
21.1,22.09,21.06,330,514,556,930.0,1,0,3,11/01/2021 14:05:32,1,21.416666666666668,466.6666666666667
21.11,22.06,20.93,330,512,538,940.0,1,1,3,11/01/2021 14:06:02,1,21.366666666666664,460.0
21.12,22.0,20.9,330,512,560,940.0,1,1,3,11/01/2021 14:06:33,1,21.340000000000003,467.3333333333333
21.1,22.09,21.02,330,510,550,945.0,0,1,3,11/01/2021 14:07:04,1,21.403333333333332,463.3333333333333
21.11,22.16,20.97,330,510,554,945.0,0,0,3,11/01/2021 14:07:34,0,21.41333333333333,464.6666666666667
21.12,22.05,20.92,330,510,554,955.0,0,0,3,11/01/2021 14:08:05,0,21.363333333333333,464.6666666666667
21.04,22.02,20.98,330,510,556,960.0,0,0,3,11/01/2021 14:08:36,0,21.346666666666668,465.3333333333333
21.09,22.16,21.0,330,510,560,965.0,0,1,3,11/01/2021 14:09:06,1,21.416666666666668,466.6666666666667
21.19,22.23,20.93,330,510,556,960.0,1,1,3,11/01/2021 14:09:37,1,21.45,465.3333333333333
21.17,22.15,20.98,328,508,538,965.0,1,1,3,11/01/2021 14:10:07,1,21.433333333333334,458.0
21.19,22.09,21.02,326,508,536,970.0,1,1,3,11/01/2021 14:10:38,1,21.433333333333334,456.6666666666667
21.1,22.16,21.04,328,508,546,965.0,1,1,3,11/01/2021 14:11:09,1,21.433333333333337,460.6666666666667
21.14,22.2,21.04,326,504,544,970.0,1,1,3,11/01/2021 14:11:39,1,21.459999999999997,458.0
21.12,22.14,21.01,326,508,548,975.0,0,1,3,11/01/2021 14:12:10,1,21.423333333333336,460.6666666666667
21.1,22.24,20.96,328,504,546,970.0,0,0,3,11/01/2021 14:12:41,0,21.433333333333337,459.3333333333333
21.15,22.25,21.01,326,506,544,965.0,1,0,3,11/01/2021 14:13:11,1,21.47,458.6666666666667
21.13,22.1,20.98,328,502,546,960.0,1,0,3,11/01/2021 14:13:42,1,21.403333333333336,458.6666666666667
21.14,22.18,21.02,326,502,544,955.0,0,0,3,11/01/2021 14:14:13,0,21.44666666666667,457.3333333333333
21.16,22.24,21.0,328,502,542,960.0,1,1,3,11/01/2021 14:14:43,1,21.46666666666667,457.3333333333333
21.17,22.21,20.98,328,502,538,965.0,0,1,3,11/01/2021 14:15:14,1,21.453333333333333,456.0
21.19,22.3,21.05,328,506,536,965.0,1,1,3,11/01/2021 14:15:44,1,21.513333333333335,456.6666666666667
21.09,22.21,21.06,326,506,534,965.0,1,1,3,11/01/2021 14:16:15,1,21.453333333333333,455.3333333333333
21.19,22.17,21.1,326,504,532,965.0,1,1,3,11/01/2021 14:16:46,1,21.486666666666668,454.0
21.1,22.3,21.05,324,498,530,960.0,1,1,3,11/01/2021 14:17:47,1,21.483333333333334,450.6666666666667
21.12,22.3,21.05,322,502,532,955.0,1,1,3,11/01/2021 14:18:18,1,21.49,452.0
21.15,22.18,21.11,316,498,532,950.0,1,0,3,11/01/2021 14:18:48,1,21.48,448.6666666666667
21.16,22.3,21.04,320,494,436,950.0,1,1,3,11/01/2021 14:19:19,1,21.5,416.6666666666667
21.1,22.25,21.1,38,44,194,950.0,1,1,0,11/01/2021 14:19:50,1,21.483333333333334,92.0
21.14,21.97,21.04,38,44,196,960.0,1,1,0,11/01/2021 14:20:20,1,21.383333333333336,92.66666666666667
21.15,21.91,21.07,38,44,194,970.0,0,1,0,11/01/2021 14:20:51,1,21.376666666666665,92.0
21.18,21.78,20.97,38,44,196,965.0,0,0,0,11/01/2021 14:21:21,0,21.31,92.66666666666667
21.18,21.81,21.03,40,48,202,970.0,0,0,0,11/01/2021 14:21:52,0,21.34,96.66666666666667
21.06,21.78,21.12,38,46,202,970.0,0,0,0,11/01/2021 14:22:23,0,21.320000000000004,95.33333333333333
21.18,21.79,20.96,38,46,200,970.0,0,0,0,11/01/2021 14:22:53,0,21.31,94.66666666666667
21.09,21.73,20.99,38,46,198,970.0,0,0,0,11/01/2021 14:23:24,0,21.27,94.0
21.14,21.72,21.05,38,44,196,970.0,0,0,0,11/01/2021 14:23:55,0,21.30333333333333,92.66666666666667
21.1,21.72,21.02,36,44,192,965.0,0,0,0,11/01/2021 14:24:25,0,21.28,90.66666666666667
21.19,21.67,21.01,36,44,194,970.0,0,0,0,11/01/2021 14:24:56,0,21.290000000000003,91.33333333333333
21.15,21.59,20.99,36,44,192,965.0,0,0,0,11/01/2021 14:25:27,0,21.24333333333333,90.66666666666667
21.09,21.61,21.0,36,44,192,960.0,0,0,0,11/01/2021 14:25:57,0,21.233333333333334,90.66666666666667
21.09,21.5,21.05,36,44,190,965.0,0,0,0,11/01/2021 14:26:28,0,21.213333333333335,90.0
21.13,21.49,20.95,38,44,196,965.0,0,0,0,11/01/2021 14:26:58,0,21.189999999999998,92.66666666666667
21.04,21.5,20.97,38,46,198,965.0,0,0,0,11/01/2021 14:27:29,0,21.169999999999998,94.0
21.03,21.54,20.93,38,46,200,975.0,0,0,0,11/01/2021 14:28:00,0,21.166666666666668,94.66666666666667
21.06,21.55,20.95,38,46,202,975.0,0,0,0,11/01/2021 14:28:30,0,21.186666666666667,95.33333333333333
21.04,21.49,20.9,38,46,200,975.0,0,0,0,11/01/2021 14:29:01,0,21.143333333333334,94.66666666666667
21.08,21.56,21.0,38,46,200,970.0,0,0,0,11/01/2021 14:29:32,0,21.213333333333335,94.66666666666667
21.07,21.42,20.92,38,44,196,965.0,0,0,0,11/01/2021 14:30:02,0,21.136666666666667,92.66666666666667
21.11,21.48,20.91,38,44,196,960.0,0,0,0,11/01/2021 14:30:33,0,21.166666666666668,92.66666666666667
21.0,21.41,20.94,38,46,198,960.0,0,0,0,11/01/2021 14:31:04,0,21.116666666666664,94.0
21.08,21.37,20.99,38,46,198,955.0,0,0,0,11/01/2021 14:31:34,0,21.146666666666665,94.0
21.04,21.42,20.96,38,46,198,945.0,0,0,0,11/01/2021 14:32:05,0,21.14,94.0
21.01,21.36,20.91,36,44,198,945.0,0,0,0,11/01/2021 14:32:35,0,21.093333333333334,92.66666666666667
21.05,21.35,20.94,36,44,194,950.0,1,1,0,11/01/2021 14:33:06,1,21.113333333333333,91.33333333333333
20.98,21.34,20.84,36,44,196,950.0,0,0,0,11/01/2021 14:33:37,0,21.05333333333333,92.0
20.97,21.47,20.91,36,44,192,940.0,0,0,0,11/01/2021 14:34:07,0,21.116666666666664,90.66666666666667
20.97,21.35,20.91,36,44,192,930.0,0,0,0,11/01/2021 14:34:38,0,21.076666666666668,90.66666666666667
21.05,21.34,20.9,36,44,190,920.0,0,0,0,11/01/2021 14:35:09,0,21.096666666666668,90.0
20.96,21.37,20.9,36,44,192,910.0,0,0,0,11/01/2021 14:35:39,0,21.076666666666664,90.66666666666667
21.04,21.31,20.88,36,44,196,900.0,0,0,0,11/01/2021 14:36:10,0,21.076666666666664,92.0
21.04,21.32,20.81,38,46,198,890.0,0,0,0,11/01/2021 14:36:40,0,21.05666666666667,94.0
20.98,21.3,20.83,38,46,198,880.0,0,0,0,11/01/2021 14:37:11,0,21.036666666666665,94.0
21.04,21.31,20.79,38,46,198,870.0,0,0,0,11/01/2021 14:37:42,0,21.046666666666663,94.0
20.98,21.37,20.81,38,46,198,865.0,0,0,0,11/01/2021 14:38:12,0,21.05333333333333,94.0
21.04,21.34,20.87,36,46,198,855.0,0,0,0,11/01/2021 14:38:43,0,21.083333333333332,93.33333333333333
21.04,21.28,20.86,36,44,196,850.0,0,0,0,11/01/2021 14:39:14,0,21.06,92.0
21.06,21.27,20.85,36,44,194,845.0,0,0,0,11/01/2021 14:39:44,0,21.06,91.33333333333333
20.97,21.31,20.83,36,44,192,850.0,0,0,0,11/01/2021 14:40:15,0,21.036666666666665,90.66666666666667
20.96,21.28,20.78,34,42,188,845.0,0,0,0,11/01/2021 14:40:46,0,21.006666666666668,88.0
20.99,21.31,20.87,34,42,186,840.0,0,0,0,11/01/2021 14:41:16,0,21.05666666666667,87.33333333333333
20.97,21.18,20.87,34,42,184,840.0,0,0,0,11/01/2021 14:41:47,0,21.006666666666664,86.66666666666667
20.95,21.19,20.84,34,40,184,835.0,0,0,0,11/01/2021 14:42:17,0,20.993333333333336,86.0
20.99,21.19,20.8,34,40,184,835.0,0,0,0,11/01/2021 14:42:48,0,20.993333333333336,86.0
20.95,21.15,20.83,36,44,190,835.0,0,0,0,11/01/2021 14:43:19,0,20.976666666666663,90.0
20.97,21.2,20.81,34,42,190,835.0,0,0,0,11/01/2021 14:43:49,0,20.993333333333336,88.66666666666667
20.97,21.23,20.84,34,42,188,830.0,0,0,0,11/01/2021 14:44:20,0,21.013333333333335,88.0
20.92,21.13,20.86,34,42,186,830.0,0,0,0,11/01/2021 14:44:51,0,20.97,87.33333333333333
20.96,21.11,20.74,34,42,190,830.0,0,0,0,11/01/2021 14:45:21,0,20.936666666666667,88.66666666666667
20.91,21.19,20.8,34,42,188,830.0,0,0,0,11/01/2021 14:45:52,0,20.96666666666667,88.0
20.92,21.16,20.72,34,42,186,830.0,0,0,0,11/01/2021 14:46:23,0,20.933333333333334,87.33333333333333
20.95,21.05,20.79,34,42,188,820.0,0,0,0,11/01/2021 14:46:53,0,20.93,88.0
20.95,21.14,20.84,34,42,190,820.0,0,0,0,11/01/2021 14:47:24,0,20.97666666666667,88.66666666666667
20.9,21.13,20.85,34,42,190,815.0,0,0,0,11/01/2021 14:47:54,0,20.96,88.66666666666667
20.97,21.18,20.82,34,42,186,815.0,0,0,0,11/01/2021 14:48:25,0,20.99,87.33333333333333
20.98,21.1,20.8,34,42,186,815.0,0,0,0,11/01/2021 14:48:56,0,20.959999999999997,87.33333333333333
20.91,21.04,20.77,34,42,186,805.0,0,0,0,11/01/2021 14:49:26,0,20.906666666666666,87.33333333333333
20.96,21.15,20.75,34,42,188,805.0,0,0,0,11/01/2021 14:49:57,0,20.953333333333333,88.0
20.95,21.14,20.74,32,42,186,800.0,0,0,0,11/01/2021 14:50:28,0,20.94333333333333,86.66666666666667
20.84,21.03,20.73,34,42,186,795.0,0,0,0,11/01/2021 14:50:58,0,20.86666666666667,87.33333333333333
20.91,21.03,20.83,34,42,188,785.0,0,0,0,11/01/2021 14:51:29,0,20.923333333333332,88.0
20.89,21.05,20.79,34,42,188,775.0,0,0,0,11/01/2021 14:52:00,0,20.91,88.0
20.98,21.08,20.79,34,42,190,770.0,0,0,0,11/01/2021 14:52:30,0,20.95,88.66666666666667
20.97,21.04,20.79,32,42,186,770.0,0,0,0,11/01/2021 14:53:01,0,20.933333333333334,86.66666666666667
20.91,21.13,20.8,32,42,188,765.0,0,0,0,11/01/2021 14:53:31,0,20.94666666666667,87.33333333333333
20.91,21.11,20.78,32,40,188,760.0,0,0,0,11/01/2021 14:54:02,0,20.933333333333334,86.66666666666667
20.96,21.11,20.75,32,40,186,760.0,0,0,0,11/01/2021 14:54:33,0,20.94,86.0
20.94,21.1,20.71,32,40,186,755.0,0,0,0,11/01/2021 14:55:03,0,20.916666666666668,86.0
20.93,21.05,20.75,32,40,182,750.0,0,0,0,11/01/2021 14:55:34,0,20.91,84.66666666666667
20.9,21.09,20.78,32,40,180,755.0,0,0,0,11/01/2021 14:56:05,0,20.923333333333332,84.0
20.85,21.09,20.78,30,40,180,750.0,0,0,0,11/01/2021 14:56:35,0,20.906666666666666,83.33333333333333
20.86,21.03,20.73,30,40,178,750.0,0,0,0,11/01/2021 14:57:06,0,20.873333333333335,82.66666666666667
20.91,21.09,20.78,30,40,178,755.0,0,0,0,11/01/2021 14:57:37,0,20.926666666666666,82.66666666666667
20.87,21.03,20.76,30,40,178,755.0,0,0,0,11/01/2021 14:58:07,0,20.88666666666667,82.66666666666667
20.87,21.04,20.72,30,40,178,750.0,0,0,0,11/01/2021 14:58:38,0,20.876666666666665,82.66666666666667
20.85,20.96,20.66,30,40,176,755.0,0,0,0,11/01/2021 14:59:08,0,20.823333333333334,82.0
20.89,21.04,20.8,30,40,178,750.0,0,0,0,11/01/2021 14:59:39,0,20.91,82.66666666666667
20.87,20.99,20.73,30,40,176,740.0,0,0,0,11/01/2021 15:00:10,0,20.863333333333333,82.0
20.89,21.06,20.66,28,38,172,730.0,0,0,0,11/01/2021 15:00:40,0,20.87,79.33333333333333
20.85,21.01,20.72,28,38,170,730.0,0,0,0,11/01/2021 15:01:11,0,20.86,78.66666666666667
20.89,20.99,20.71,28,36,168,720.0,0,0,0,11/01/2021 15:01:42,0,20.863333333333333,77.33333333333333
20.92,21.01,20.73,28,36,168,715.0,0,0,0,11/01/2021 15:02:12,0,20.88666666666667,77.33333333333333
20.88,21.01,20.75,28,36,166,710.0,0,0,0,11/01/2021 15:02:43,0,20.88,76.66666666666667
20.82,21.02,20.65,28,36,164,715.0,0,0,0,11/01/2021 15:03:14,0,20.830000000000002,76.0
20.92,21.03,20.67,28,34,160,715.0,0,0,0,11/01/2021 15:03:44,0,20.873333333333335,74.0
20.86,20.94,20.72,28,36,164,715.0,0,0,0,11/01/2021 15:04:15,0,20.84,76.0
20.9,20.95,20.72,28,38,170,715.0,0,0,0,11/01/2021 15:04:45,0,20.856666666666666,78.66666666666667
20.87,20.99,20.67,28,38,170,715.0,0,0,0,11/01/2021 15:05:16,0,20.843333333333334,78.66666666666667
20.83,20.91,20.71,28,38,172,705.0,0,0,0,11/01/2021 15:05:47,0,20.816666666666666,79.33333333333333
20.79,20.92,20.71,28,38,172,705.0,0,0,0,11/01/2021 15:06:17,0,20.80666666666667,79.33333333333333
20.88,20.98,20.72,28,38,172,705.0,0,0,0,11/01/2021 15:06:48,0,20.86,79.33333333333333
20.83,20.95,20.67,28,38,174,705.0,0,0,0,11/01/2021 15:07:19,0,20.816666666666666,80.0
20.85,20.92,20.68,28,38,170,695.0,0,0,0,11/01/2021 15:07:49,0,20.816666666666666,78.66666666666667
20.85,20.97,20.69,28,38,170,690.0,0,0,0,11/01/2021 15:08:20,0,20.83666666666667,78.66666666666667
20.85,20.99,20.74,28,36,170,690.0,0,0,0,11/01/2021 15:08:50,0,20.86,78.0
20.87,20.99,20.68,28,38,170,695.0,0,0,0,11/01/2021 15:09:21,0,20.846666666666668,78.66666666666667
20.8,20.86,20.66,30,38,174,690.0,0,0,0,11/01/2021 15:09:52,0,20.77333333333333,80.66666666666667
20.81,20.86,20.67,30,40,180,685.0,0,0,0,11/01/2021 15:10:22,0,20.78,83.33333333333333
20.77,20.94,20.7,30,38,178,680.0,0,0,0,11/01/2021 15:10:53,0,20.80333333333333,82.0
20.84,20.9,20.75,28,38,176,685.0,0,0,0,11/01/2021 15:11:24,0,20.83,80.66666666666667
20.78,20.91,20.73,28,36,170,690.0,0,0,0,11/01/2021 15:11:54,0,20.80666666666667,78.0
20.87,20.93,20.68,28,34,166,685.0,0,0,0,11/01/2021 15:12:25,0,20.826666666666664,76.0
20.79,20.91,20.72,28,34,162,685.0,0,0,0,11/01/2021 15:12:56,0,20.80666666666667,74.66666666666667
20.86,20.92,20.72,28,34,160,680.0,0,0,0,11/01/2021 15:13:57,0,20.833333333333332,74.0
20.81,20.89,20.71,28,34,160,675.0,0,0,0,11/01/2021 15:14:27,0,20.803333333333335,74.0
20.87,20.89,20.69,26,32,158,680.0,0,0,0,11/01/2021 15:14:58,0,20.816666666666666,72.0
20.87,20.89,20.74,28,34,160,675.0,0,0,0,11/01/2021 15:15:29,0,20.833333333333332,74.0
20.82,20.91,20.71,28,34,160,675.0,0,0,0,11/01/2021 15:15:59,0,20.813333333333336,74.0
20.78,20.93,20.67,28,32,160,675.0,0,0,0,11/01/2021 15:16:30,0,20.793333333333333,73.33333333333333
20.81,20.85,20.64,26,34,160,675.0,0,0,0,11/01/2021 15:17:01,0,20.766666666666666,73.33333333333333
20.81,20.87,20.68,26,32,158,670.0,0,0,0,11/01/2021 15:17:31,0,20.786666666666665,72.0
20.75,20.87,20.67,26,32,158,655.0,0,0,0,11/01/2021 15:18:02,0,20.763333333333335,72.0
20.84,20.86,20.6,26,32,156,655.0,0,0,0,11/01/2021 15:18:33,0,20.76666666666667,71.33333333333333
20.81,20.83,20.63,26,32,156,650.0,0,0,0,11/01/2021 15:19:03,0,20.756666666666664,71.33333333333333
20.82,20.89,20.62,26,32,156,650.0,0,0,0,11/01/2021 15:19:34,0,20.776666666666667,71.33333333333333
20.76,20.81,20.68,26,32,158,640.0,0,0,0,11/01/2021 15:20:04,0,20.75,72.0
20.73,20.85,20.66,28,34,160,640.0,0,0,0,11/01/2021 15:20:35,0,20.746666666666666,74.0
20.79,20.85,20.68,28,34,162,640.0,0,0,0,11/01/2021 15:21:06,0,20.773333333333333,74.66666666666667
20.79,20.85,20.68,28,34,162,635.0,0,0,0,11/01/2021 15:21:36,0,20.773333333333333,74.66666666666667
20.77,20.88,20.6,28,32,160,625.0,0,0,0,11/01/2021 15:22:07,0,20.75,73.33333333333333
20.78,20.85,20.61,26,34,160,630.0,0,0,0,11/01/2021 15:22:38,0,20.746666666666666,73.33333333333333
20.77,20.8,20.66,26,32,160,625.0,0,0,0,11/01/2021 15:23:08,0,20.743333333333336,72.66666666666667
20.75,20.87,20.64,26,32,160,620.0,0,0,0,11/01/2021 15:23:39,0,20.753333333333334,72.66666666666667
20.85,20.82,20.62,26,32,160,615.0,0,0,0,11/01/2021 15:24:10,0,20.763333333333335,72.66666666666667
20.72,20.86,20.6,26,32,160,610.0,0,0,0,11/01/2021 15:24:40,0,20.726666666666667,72.66666666666667
20.74,20.87,20.62,26,32,158,600.0,0,0,0,11/01/2021 15:25:11,0,20.743333333333336,72.0
20.81,20.85,20.68,26,32,158,600.0,0,0,0,11/01/2021 15:25:41,0,20.779999999999998,72.0
20.75,20.79,20.64,26,32,160,595.0,0,0,0,11/01/2021 15:26:12,0,20.726666666666667,72.66666666666667
20.81,20.88,20.62,26,32,158,600.0,0,0,0,11/01/2021 15:26:43,0,20.77,72.0
20.77,20.79,20.69,26,32,158,600.0,0,0,0,11/01/2021 15:27:13,0,20.75,72.0
20.72,20.83,20.69,26,30,156,600.0,0,0,0,11/01/2021 15:27:44,0,20.746666666666666,70.66666666666667
20.73,20.81,20.68,214,66,154,595.0,1,1,1,11/01/2021 15:29:16,1,20.74,144.66666666666666
20.72,20.82,20.61,224,68,152,595.0,0,0,1,11/01/2021 15:29:47,0,20.716666666666665,148.0
20.72,20.84,20.6,228,70,154,595.0,0,0,1,11/01/2021 15:30:17,0,20.720000000000002,150.66666666666666
20.88,20.84,20.61,232,70,154,590.0,1,0,1,11/01/2021 15:30:48,1,20.776666666666667,152.0
20.79,20.88,20.62,236,70,158,590.0,0,0,1,11/01/2021 15:31:18,0,20.763333333333335,154.66666666666666
20.84,20.79,20.62,238,70,152,595.0,0,0,1,11/01/2021 15:31:49,0,20.75,153.33333333333334
20.79,20.81,20.6,238,70,148,585.0,1,0,1,11/01/2021 15:32:20,1,20.73333333333333,152.0
